Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Project url,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Fix versions,Fix versions,Fix versions,Fix versions,Components,Due date,Votes,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers Id,Watchers Id,Watchers Id,Watchers Id,Watchers Id,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Defect),Inward issue link (Defect),Outward issue link (Defect),Inward issue link (Dependency),Outward issue link (Dependency),Inward issue link (Issue split),Outward issue link (Issue split),Inward issue link (Relates),Outward issue link (Relates),Inward issue link (Test),Inward issue link (Test),Inward issue link (Test),Outward issue link (Test),Outward issue link (Test),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (AI Empowered),Custom field (Acceptance Criteria),Custom field (Acceptance Owner),Custom field (Action Completed Date),Custom field (Actual Delivery Date),Custom field (Actual Result),Custom field (Actual end),Custom field (Actual start),Custom field (Additional Activities),Custom field (Additional Activities),Custom field (Additional Activities),Custom field (Additional Questions),Custom field (Affected services),Custom field (Analysis Actual Story Points),Custom field (Analysis Effort),Custom field (Analysis Owner),Custom field (Analysis Owner)Id,Custom field (Analysis Updated Effort),Custom field (Approvals),Custom field (Approved By),Custom field (Architect),Custom field (Asset Class),Custom field (Assignment Type),Custom field (Associated Automation),Custom field (Automated),Custom field (Automated By),Custom field (Automated Date),Custom field (Automation Status),Custom field (BA Assignee),Custom field (BA Assignee)Id,Custom field (Backlog Rank),Custom field (Begin Date),Custom field (Billing Project Link),Custom field (Billing Project Number),Custom field (Block Reason),Custom field (Bug Origin),Custom field (Bug Type),Custom field (Bug Type),Custom field (Business Domain),Custom field (Business Owner),Custom field (Business Owner)Id,Custom field (CS Task ID),Custom field (CS Task Owner),Custom field (Candidate for Automation),Custom field (Category),Custom field (Change Approver),Custom field (Change Reporter),Custom field (Change reason),Custom field (Change risk),Custom field (Change type),Custom field (Change_Reason),Custom field (Closed),Custom field (Closed By),Custom field (Closed By)Id,Custom field (Committed by),Custom field (Customer),Custom field (Customer Impact),Custom field (Dev Actual Story Points),Custom field (Dev Effort),Custom field (Dev Owner),Custom field (Dev Owner)Id,Custom field (Dev Updated Effort),Custom field (Development),Custom field (Development Team Priority),Custom field (Division),Custom field (Division),Custom field (Division),Custom field (Division),Custom field (Documentation Completed),Custom field (Documentation Notes),Custom field (EPIC Type),Custom field (ETA Given Date),Custom field (Engineering Manager),Custom field (Epic Color),Custom field (Epic Name),Custom field (Epic Salesforce ID),Custom field (Epic Status),Custom field (Epic Story Points),Custom field (EpicClosure),Custom field (Escalation Notes),Custom field (Estimated Story Points),Custom field (Expected Next Update),Custom field (Expected Result),Custom field (External issue ID),Custom field (External issue ID),Custom field (External issue ID),Custom field (External issue ID),Custom field (External issue ID),Custom field (FR Owner),Custom field (FR Status),Custom field (Feature Name),Custom field (Field Readiness Notes),Custom field (Flag - Comment Added),Custom field (Flag - Status Changed),Custom field (Flagged),Custom field (Focus Areas),Custom field (Forecast Delivery Date),Custom field (Functionality),Custom field (Functionality Required Version),Custom field (GDPR Files Location),Custom field (Gate Date),Custom field (General Questions),Custom field (Goals),Custom field (Groomed Story Points),Custom field (Guide Names),Custom field (Guide Page\Section),Custom field (Guide Version),Custom field (High Level Estimate),Custom field (Impact),Custom field (Impact (migrated)),Custom field (Impacted Applications),Custom field (Impacted Applications),Custom field (Impacted Applications),Custom field (Impacted Applications),Custom field (Incident manager),Custom field (Initial Supported Users),Custom field (Initiative Type),Custom field (Installation Steps),Custom field (Instance SP),Custom field (Instance Version),Custom field (Instrument Type),Custom field (Investigation Steps),Custom field (Issue Category),Custom field (Issue color),Custom field (Justification),Custom field (KEM Version),Custom field (Last Updated By Wiser),Custom field (Link to CS Task),Custom field (Link to Case/SR),Custom field (Link to Task),Custom field (Locked forms),Custom field (MIS Project Link),Custom field (MIS Project Number),Custom field (MVP Delivery Date),Custom field (Main Application),Custom field (Max score),Custom field (Measurements),Custom field (Method Name),Custom field (Mitigations),Custom field (Number of Users per Scale),Custom field (OLD Issue URL),Custom field (Old Issue ID),Custom field (Old Issue Key),Custom field (On Budget),Custom field (On Scope),Custom field (On Time),Custom field (Open forms),Custom field (Pair Assignee),Custom field (Partner Project Link),Custom field (Partner Project Number),Custom field (Peer Review Required),Custom field (Peer Reviewer),Custom field (Planned Date),Custom field (Planned Story Points),Custom field (Platform Version),Custom field (Possible Root Cause),Custom field (Preventive Action Owner),Custom field (Pricing Deck Link),Custom field (Pricing Only),Custom field (Pricing Project Link),Custom field (Pricing Project Number),Custom field (Pricing Project Status),Custom field (Priority Customer),Custom field (Product Owner),Custom field (Product Questions),Custom field (Program Manager),Custom field (Project Link),Custom field (Project Manager),Custom field (Project Risk),Custom field (Project Type),Custom field (Project Updates),Custom field (Project overview key),Custom field (Project overview status),Custom field (Q1 Score),Custom field (Q2 Score),Custom field (Q3 Score),Custom field (Q4 Score),Custom field (QA Owner),Custom field (QA Owner)Id,Custom field (QA Test Status),Custom field (RN Description),Custom field (RN Fix),Custom field (RN Summary),Custom field (RTC ID),Custom field (Rank),Custom field (Ready to Deploy Date),Custom field (Recompiled Objects),Custom field (Regression),Custom field (Rejected By),Custom field (Release Highlights),Custom field (Release Notes),Custom field (Release On Content),Custom field (Release On Quality),Custom field (Release On Time),Custom field (Release Start Date),Custom field (Release Type),Custom field (Release on Scope),Custom field (Remaining Analysis Effort),Custom field (Remaining Dev Effort),Custom field (Reopen Counter),Custom field (Request Initiator),Custom field (Request Type),Custom field (Request language),Custom field (Request participants),Custom field (Request_Type),Custom field (Requested Date),Custom field (Requested PI),Custom field (Requirement Category),Custom field (Resolution Type),Custom field (Resolved By),Custom field (Resolved Date),Custom field (Risk Notes),Custom field (Risk Score),Custom field (Root Cause Analysis),Custom field (Root Cause Category),Custom field (Root cause for No Automation),Custom field (Run Once),Custom field (Run on Build),Custom field (SF Created Date),Custom field (SF Linked Date),Custom field (SF Project Manager),Custom field (SF Project Number),Custom field (SLA Exceeded),Custom field (SNOW Ticket Number),Custom field (Salesforce Case),Custom field (Salesforce ID),Satisfaction rating,Custom field (Satisfaction date),Custom field (Sentiment),Custom field (Severity),Custom field (Shared Attachment Folder),Custom field (Solution Required Version),Custom field (Source),Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Start date),Custom field (Steps To Reproduce),Custom field (Story Points),Custom field (Story Type),Custom field (Story point estimate),Custom field (Sub Module),Custom field (Sub-Task Type),Custom field (Submitted forms),Custom field (SupportEngEmail),Custom field (T-shirt Size),Custom field (TFS ID),Custom field (TFS URL),Custom field (Target end),Custom field (Target start),Custom field (Task ID),Custom field (Team),Custom field (Team Name),Custom field (Technical Description \ Limitation),Custom field (Technical Design),Custom field (Temp - TFS ID),Custom field (Tenant ID),Custom field (Test Case ID),Custom field (Test Coverage Type),Custom field (Test Notes),Custom field (Testing Required),Custom field (Total forms),Custom field (URL to QC),Custom field (URL to RTC),Custom field (URL to TFS),Custom field (User Name),Custom field (Version),Custom field (Vulnerability),Custom field (Weight),Custom field (Wiser Attachments),Custom field (Wiser Case Creation Date),Custom field (Wiser Case Owner),Custom field (Wiser Case#),Custom field (Wiser Item Name),Custom field (Wiser SysID),Custom field (Work item created forms),Custom field (Workstream Priority),Custom field (Xray Begin Date),Custom field (Xray End Date),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Custom field (customfield_10050),Custom field (customfield_10050),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Parent,Parent key,Parent summary,Status Category,Status Category Changed
Identity Server - Password History Limit Missing,CXMIS-6596,798849,Epic,Open,CXMIS,CXMIS,software,Chanchal Katiyar,6405e9049ce2cd2c240f713a,,,,,,,srv Jira,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,Rajiv Ranjan,5c233e5a71c9f02df7746418,17/Jul/25 10:44 AM,24/Apr/26 4:22 PM,16/Sep/26 2:33 PM,,,,,,,,0,CXMIS_Missing_Epic2,,,,"Currently, Identity Server is allowing the re-use of old passwords. Per Trust, we need to have a 10 password minimum limitation on the use of old passwords.

**Stories for the listed items below - validation stories** - Requires SA coordination

MMN
MUN
User Mgt
Support Site
Customer Community
Partner Community


Change is limited to ADFS - set max number of unique passwords on the labFed01 in PreProd - msfs.ucn.net in production (SA Task)

User friendly messages when they try to use a password that has been used within that ten password limit.

John D to follow up w/stakeholders on limit issues and deadlines for notifications. Also to follow up with Eddie on password duration before changing. Verify this does not apply to exempt users like ServiceSite acct and the account used for Legal (Terms of use)


FOR QA: we need to be able to go back and forth in PreProd - for testing.",,Rajiv Ranjan,,,,,,5c233e5a71c9f02df7746418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jonathan.jensen,712020:0ccf8b0f-2002-4a3d-bc14-ae34e9bc6d3c,,ApprovalsCFValue{approvals=[]},,,,,,,,,,Jonathan Jensen,712020:4c7bb93a-69d9-47b6-bc60-f97d9b955661,,,,,,,,,Trust/Security,Eddie Lyman,622b8c7449c9000070243fa1,,,,,,,,,,,,,,,,,,,,,,{},23.0,CX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://niceincontact.lightning.force.com/a0d3n000006ZDzrAAG,,,,,,,,,,,,,,,,,,1|i05erv:,,,,,,,,,,,,,,,,John Doucette,,,,,,,,,,,,,,,,,,,,,204528,,,,a0d3n000006ZDzrAAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,Justice League,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,17/Jul/25 10:44 AM
AutoBU for Cognigy,CXMIS-19270,846749,Epic,Ready for Dev,CXMIS,CXMIS,software,Chanchal Katiyar,6405e9049ce2cd2c240f713a,,,P3,,,,srv Jira,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,srv Jira,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,02/Mar/26 3:02 PM,16/Sep/26 2:49 PM,16/Sep/26 2:49 PM,,,,,,,,0,,,,,"Automatically assign US Cognigy standalone deals to cluster C209 (or other Cluster as defined by Capacity)
Use the Cognigy Standalone Flag on the Opportunity to identify Cognigy Standalone deals
Order Management Capacity Tickets would be identified as ""Cognigy only""",,srv Jira,,,,,,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Business Goal:Automatically assign US Cognigy standalone deals to cluster C209Automatically assign International region Cognigy standalone deals will be placed on least full cluster.Order Management Capacity Tickets would be identified as ""Cognigy only""",,,,,,,,,,,,,,,,,ApprovalsCFValue{approvals=[]},,,,,,No,,,,Jonathan Jensen,712020:4c7bb93a-69d9-47b6-bc60-f97d9b955661,,,,,,,,,Finance,robert.gordon,712020:df79a8f6-847c-4b10-a993-274b231e4ebc,,,,,,,,,,,,,,,,,,,,,,{},,CX,,,,,,,,,ghx-label-1,,,To Do,,,,,,,,,,,,,,,"Sizing document change:

PS Architecture change:

PS Methodology change:

PS Project plan change:

Data requirement change:

Update PS Tools:

Training Materials:

Communication:

Update PS Sales:

PS Demo:

General Notes:
1. Alpha testing
2. Beta testing
3. Project Risk Mitigation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dark_grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://niceincontact.lightning.force.com/a0dUi00000HdnFBIAZ,,,,,,,,,,,,,,,,,,1|i09ywr:,,,No,,,,,,,,,,,,,Jonathan Jensen,,,,,,,,,,,,,,,,,,,,,435023,,,,a0dUi00000HdnFBIAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Customer Experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,02/Mar/26 3:02 PM
LiveVox SF2CB data Migration,CXMIS-15967,824647,Epic,Ready for Dev,CXMIS,CXMIS,software,Chanchal Katiyar,6405e9049ce2cd2c240f713a,,,P3,,,,srv Jira,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,srv Jira,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,03/Nov/25 4:48 PM,16/Sep/26 2:51 PM,16/Sep/26 2:50 PM,,,,,,,,0,,,,,Run SF2CB automation to pull LiveVox orders down to Cadebill,,srv Jira,,,,,,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pull LiveVox order data from Salesforce down to Cadebill,,,,,,,,,,,,,,,,,ApprovalsCFValue{approvals=[]},,,,,,No,,,,Jonathan Jensen,712020:4c7bb93a-69d9-47b6-bc60-f97d9b955661,,,,,,,,,Finance,robert.gordon,712020:df79a8f6-847c-4b10-a993-274b231e4ebc,,,,,,,,,,,,,,,,,,,,,,{},,CX,,,,,,,,,ghx-label-4,,,To Do,,,,,,,,,,,,,,,"Sizing document change:

PS Architecture change:

PS Methodology change:

PS Project plan change:

Data requirement change:

Update PS Tools:

Training Materials:

Communication:

Update PS Sales:

PS Demo:

General Notes:
1. Alpha testing
2. Beta testing
3. Project Risk Mitigation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dark_blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://niceincontact.lightning.force.com/a0dUi00000E5bYLIAZ,,,,,,,,,,,,,,,,,,1|i08a6r:,,,No,,,,,,,,,,,,,Jonathan Jensen,,,,,,,,,,,,,,,,,,,,,422582,,,,a0dUi00000E5bYLIAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Justice League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,03/Nov/25 4:48 PM
Circuit breaker enhancement for BU Automation Account Tenant Sync Processor,CXMIS-15400,821314,Epic,Ready for Dev,CXMIS,CXMIS,software,Chanchal Katiyar,6405e9049ce2cd2c240f713a,,,P3,,,,srv Jira,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,srv Jira,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,15/Oct/25 6:20 PM,16/Sep/26 2:51 PM,16/Sep/26 3:07 PM,,,,,,,,0,,,,,"Currently, the AccountTenantSyncProcessor service has a circuit breaker policy that is common across all regions. We’d like to enhance this by implementing a region-wise circuit breaker, so that transient errors in one region only affect that specific region, without impacting others.",,srv Jira,,,,,,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Update the AccountTenantSyncProcessor service circuit breaker policy to a region specific circuit breaker so transient errors in one region, won't impact other regions.",,,,,,,,,,,,,,,,,ApprovalsCFValue{approvals=[]},,,,,,No,,,,Jonathan Jensen,712020:4c7bb93a-69d9-47b6-bc60-f97d9b955661,,,,,,,,,Finance,robert.gordon,712020:df79a8f6-847c-4b10-a993-274b231e4ebc,,,,,,,,,,,,,,,,,,,,,,{},,CX,,,,,,,,,ghx-label-7,,,To Do,,,,,,,,,,,,,,,"Sizing document change:

PS Architecture change:

PS Methodology change:

PS Project plan change:

Data requirement change:

Update PS Tools:

Training Materials:

Communication:

Update PS Sales:

PS Demo:

General Notes:
1. Alpha testing
2. Beta testing
3. Project Risk Mitigation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://niceincontact.lightning.force.com/a0dUi00000DYUFVIA5,,,,,,,,,,,,,,,,,,1|i0809v:,,,No,,,,,,,,,,,,,Jonathan Jensen,,,,,,,,,,,,,,,,,,,,,420665,,,,a0dUi00000DYUFVIA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Customer Experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,15/Oct/25 6:20 PM
Analysis - Kinesis Provisioning Status Processor Service,CXMIS-15376,820630,Epic,Ready for Dev,CXMIS,CXMIS,software,Chanchal Katiyar,6405e9049ce2cd2c240f713a,,,P3,,,,srv Jira,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,srv Jira,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,08/Oct/25 1:34 PM,16/Sep/26 2:51 PM,16/Sep/26 3:08 PM,,,,,,,,0,,,,,Change the logic to calculate BU number for the Tenant events received for the manually created Tenants so that we will be able to update BU Status in Cadebill for such a request and avoid manual step.,,srv Jira,,,,,,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Check for BU number in CTMASS Tenant Queue table for Tenant IdIf entry present, use this BU # (Current Logic)If entry not present (New Logic to implement)Analyze how to Call TM Get API &amp; get BU # from thereDocument the analysis and present and get it approved from feature leads.",,,,,,,,,,,,,,,,,ApprovalsCFValue{approvals=[]},,,,,,No,,,,Jonathan Jensen,712020:4c7bb93a-69d9-47b6-bc60-f97d9b955661,,,,,,,,,MIS,robert.gordon,712020:df79a8f6-847c-4b10-a993-274b231e4ebc,,,,,,,,,,,,,,,,,,,,,,{},,CX,,,,,,,,,ghx-label-11,,,To Do,,,,,,,,,,,,,,,"Sizing document change:

PS Architecture change:

PS Methodology change:

PS Project plan change:

Data requirement change:

Update PS Tools:

Training Materials:

Communication:

Update PS Sales:

PS Demo:

General Notes:
1. Alpha testing
2. Beta testing
3. Project Risk Mitigation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://niceincontact.lightning.force.com/a0dUi00000DM1ArIAL,,,,,,,,,,,,,,,,,,1|i07y6b:,,,No,,,,,,,,,,,,,Jonathan Jensen,,,,,,,,,,,,,,,,,,,,,419783,,,,a0dUi00000DM1ArIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Customer Experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,08/Oct/25 1:34 PM
Exclude non POC numbers to Fed Ramp and Remove Invalid Instruments,CXMIS-12601,807287,Epic,Ready for Dev,CXMIS,CXMIS,software,Chanchal Katiyar,6405e9049ce2cd2c240f713a,,,P3,,,,srv Jira,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,srv Jira,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,22/Jul/25 1:11 PM,16/Sep/26 3:39 PM,16/Sep/26 3:39 PM,,MIS Release_26.12,,,,,,0,,,,,"Currently all numbers are sent to both Sonus Standard and FedRamp.

The only numbers that are expected in both FedRAMP and Production are Point of Contact numbers that would be routed back to a clusters.

We need to exclude non-POC numbers to FedRamp.",,srv Jira,,,,,,712020:fbe734e5-99e6-46ff-b65c-bcc60d1677cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,See Child User Stories,,,,,,,,,,,,,,,,,ApprovalsCFValue{approvals=[]},,,,,,No,,,,Jonathan Jensen,712020:4c7bb93a-69d9-47b6-bc60-f97d9b955661,,,,,,,,,Voice,Amy Matheson,63db8db9790148a1809486ee,,,,,,,,,,,,,,,,,,,,,,{},,CX,,,,,,,,,ghx-label-14,,,To Do,,,,,,,,,,,,,,,"Sizing document change:

PS Architecture change:

PS Methodology change:

PS Project plan change:

Data requirement change:

Update PS Tools:

Training Materials:

Communication:

Update PS Sales:

PS Demo:

General Notes:
1. Alpha testing
2. Beta testing
3. Project Risk Mitigation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dark_orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://niceincontact.lightning.force.com/a0dUi00000BgXsTIAV,,,,,,,,,,,,,,,,,,1|i06ryz:,,,No,,,,,,,,,,,,,Jonathan Jensen,,,,,,,,,,,,,,,,,,,,,410622,,,,a0dUi00000BgXsTIAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provisioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,22/Jul/25 1:11 PM
Provisioning API for New Instruments 12713,CXMIS-1978,794018,Epic,Ready for Dev,CXMIS,CXMIS,software,Chanchal Katiyar,6405e9049ce2cd2c240f713a,,,,,Jonathan Jensen,712020:4c7bb93a-69d9-47b6-bc60-f97d9b955661,Amy Matheson,63db8db9790148a1809486ee,Rajiv Ranjan,5c233e5a71c9f02df7746418,16/Jul/25 4:27 AM,16/Sep/26 2:38 PM,16/Sep/26 3:09 PM,,,,,,,,0,CXMIS_Missing_Epic,,,,"Please create standard Sonus and CXONE/Central provisioning API for new instruments 12713

New Instrument International to Switched 12713 mirrors Type 2

Main Project 347276 Inbound International Switched",,Rajiv Ranjan,,,,,,5c233e5a71c9f02df7746418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p><span style=""font-size: 10.5pt;"">As a Cadebill user, I need to be able to provision a Toll Free Instrument type:</span></p><p><strong style=""color: rgb(24, 24, 24); font-size: 10.5pt;"">12713 – International to Switched</strong></p>",,,,,,,,,,,,,,jonathan.jensen,712020:0ccf8b0f-2002-4a3d-bc14-ae34e9bc6d3c,,ApprovalsCFValue{approvals=[]},,,,,,,,,,jonathan.jensen,712020:0ccf8b0f-2002-4a3d-bc14-ae34e9bc6d3c,,,,,,,,,Voice,Amy Matheson,63db8db9790148a1809486ee,,,,,,,,,,,,,,,,,,,,,,{},,CX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://niceincontact.lightning.force.com/a0dHu00000HMl2CIAT,,,,,,,,,,,,,,,,,,1|i04lh7:,,,,,,,,,,,,,,,,Amy Matheson,,,,,,,,,,,,,,,,,,,,,358479,,,,a0dHu00000HMl2CIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provisioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,16/Jul/25 4:27 AM
